step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
58,0.00058,NLR,1.0,0.014917135005816817,0.050471014008508064,0.0008707319939276204,2.9779912438243628e-06,0.0018227151559896482,0.0005578685629119695,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8459019477913877e-05,3.881443777498106e-17,0.00033322640466346235,0.014361756340456333,-0.0001227288313383867,0.218687262271184,0,0.0,0.49165706240958656,0.0,0.49165706240958656,2.541098841762901e-20,0.0005800000000000009,1,1e-05
59,0.00059,NLR,1.0,0.015096321003511548,0.04623373199137859,0.00036225801159162074,2.35099287237972e-06,0.001805833550760904,0.0005538763815815411,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8460000194410077e-05,3.903127820947816e-17,0.0003332328787588549,0.014361968804238234,-0.00012273533088556698,0.21869049413475672,0,0.0,0.4969478782131703,0.0,0.4969478782131703,1.3383120566617945e-19,0.000590000000000001,1,1e-05
60,0.0006000000000000001,NLR,1.0,0.01502884399087634,0.05552377400454134,0.00032465301046613604,3.077002475038171e-06,0.0017890788444489048,0.0005501585839472593,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8460972619992635e-05,3.7730235602495554e-17,0.00033323930520990714,0.01436217973269227,-0.00012274175161445085,0.21869370263209548,0,0.0,0.5021303833383118,0.0,0.5021303833383118,2.541098841762901e-20,0.000600000000000001,1,1e-05
61,0.0006100000000000001,NLR,1.0,0.014116926002316177,0.0478755119984271,0.0012421159917721525,4.38700953964144e-06,0.0017724464922854405,0.0005466939227725042,nan,nan,,0.0,nan,nan,nan,nan,0,,1.846193679894917e-05,3.968179951296946e-17,0.0003332456842074096,0.014362389132388298,-0.00012274809397784102,0.21869688786329594,0,0.0,0.5072067538795982,0.0,0.5072067538795982,2.541098841762901e-20,0.0006100000000000011,1,1e-05
62,0.00062,NLR,1.0,0.014490829998976551,0.04828906399779953,0.00032211899815592915,2.3600005079060793e-06,0.0017559312105273853,0.0005434622142240316,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8462892767404458e-05,4.163336342344337e-17,0.00033325201589214787,0.014362597008264144,-0.00012275435869565574,0.21870004990361822,0,0.0,0.5121791902163779,0.0,0.5121791902163779,2.541098841762901e-20,0.0006200000000000011,1,1e-05
63,0.00063,NLR,1.0,0.014964892994612455,0.04271226399578154,0.0003249540022807196,2.240994945168495e-06,0.001739527214819925,0.0005404444826023218,nan,nan,,0.0,nan,nan,nan,nan,0,,1.846384055340398e-05,4.163336342344337e-17,0.0003332583003552266,0.014362803363641374,-0.00012276054620212975,0.21870318880374487,0,0.0,0.5170499083073554,0.0,0.5170499083073554,-8.300922883092143e-20,0.000630000000000001,1,1e-05
64,0.00064,NLR,1.0,0.021078549994854257,0.05801363900536671,0.00036903000727761537,2.172993845306337e-06,0.0017232284428850616,0.0005376230646771279,nan,nan,,0.0,nan,nan,nan,nan,0,,1.84647801771675e-05,3.8163916471489756e-17,0.00033326453763918393,0.014363008200267036,-0.0001227666570192471,0.21870630459038368,0,0.0,0.5218211317417369,0.0,0.5218211317417369,2.541098841762901e-20,0.000640000000000001,1,1e-05
65,0.0006500000000000001,NLR,1.0,0.01742546699824743,0.0497093930025585,0.0005780959909316152,2.2000021999701858e-06,0.001707028758255326,0.000534981676866547,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8465722428742215e-05,4.0332320816460765e-17,0.00033327072773955193,0.014363211518368058,-0.00012277269142754225,0.218709397267139,0,0.0,0.5264950845262293,0.0,0.5264950845262293,2.541098841762901e-20,0.0006500000000000011,1,1e-05
66,0.0006600000000000001,NLR,1.0,0.015830852993531153,0.0505806409928482,0.0003435279941186309,2.048996975645423e-06,0.0016909221363891483,0.0005325054498952828,nan,nan,,0.0,nan,nan,nan,nan,0,,1.846665706003828e-05,3.903127820947816e-17,0.00033327687060712055,0.0143634133167303,-0.00012277864988263613,0.21871246681566076,0,0.0,0.5310739845810607,0.0,0.5310739845810607,2.541098841762901e-20,0.0006600000000000011,1,1e-05
67,0.00067,NLR,1.0,0.020353900996269658,0.04842787500820123,0.0004261620051693171,2.340995706617832e-06,0.0016749028307073777,0.0005301809345109805,nan,nan,,0.0,nan,nan,nan,nan,0,,1.846758381211068e-05,3.9898639947466563e-17,0.000333282966150484,0.014363613592782931,-0.00012278453250984722,0.21871551319699564,0,0.0,0.5355600379134761,0.0,0.5355600379134761,2.541098841762901e-20,0.0006700000000000011,1,1e-05
68,0.00068,NLR,1.0,0.018219945995952003,0.044098961996496655,0.00041891900764312595,2.692002453841269e-06,0.0016589655209225888,0.0005279960827890035,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8468502671708674e-05,3.8163916471489756e-17,0.00033328901423921534,0.014363812342706561,-0.00012279033956607725,0.21871853635315983,0,0.0,0.5399554334337007,0.0,0.5399554334337007,-8.300922883092143e-20,0.000680000000000001,1,1e-05
69,0.0006900000000000001,NLR,1.0,0.026923255994915962,0.0465946860058466,0.0003333280037622899,2.115004463121295e-06,0.0016431054413217796,0.0005259402083333251,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8469413619655357e-05,3.859759734048396e-17,0.0003332950147072377,0.014364009561544266,-0.000122796071322751,0.21872153620887103,0,0.0,0.544262338376014,0.0,0.544262338376014,1.3383120566617945e-19,0.0006900000000000012,1,1e-05
70,0.0007000000000000001,NLR,1.0,0.017416865011909977,0.04577684799733106,0.0007667649915674701,2.282002242282033e-06,0.0016273184909226374,0.0005240039291854315,nan,nan,,0.0,nan,nan,nan,nan,0,,1.847031663154072e-05,3.940397270627005e-17,0.0003333009673565404,0.014364205243324157,-0.00012280172785521628,0.2187245126734108,0,0.0,0.5484828942861721,0.0,0.5484828942861721,-1.9142944607947188e-19,0.000700000000000001,1,1e-05
71,0.00071,NLR,1.0,0.018049057995085604,0.048763033002614975,0.0003383269940968603,2.191998646594584e-06,0.0016116013254479724,0.0005221790965947992,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8471211678149e-05,3.8163916471489756e-17,0.0003333068719611938,0.014364399381191717,-0.00012280730919737062,0.21872746564262002,0,0.0,0.5526192135358169,0.0,0.5526192135358169,2.422514229147299e-19,0.0007100000000000012,1,1e-05
72,0.00072,NLR,1.0,0.022777830992708914,0.04794708099507261,0.0003304679994471371,2.096989192068577e-06,0.0015959514312952681,0.0005204587124395274,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8472098726262434e-05,4.163336342344337e-17,0.000333312728271475,0.014364591967544138,-0.000122812815325742,0.21873039500097274,0,0.0,0.5566733763245809,0.0,0.5566733763245809,2.541098841762901e-20,0.0007200000000000012,1,1e-05
73,0.0007300000000000001,NLR,1.0,0.01902001100825146,0.0498585430032108,0.00035308000224176794,1.7120037227869034e-06,0.0015803671824496427,0.0005188368379873417,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8472977739171122e-05,4.163336342344337e-17,0.0003333185360182589,0.01436478299417443,-0.00012281824632587272,0.2187333006237233,0,0.0,0.5606474281312097,0.0,0.5606474281312097,-8.300922883092143e-20,0.0007300000000000012,1,1e-05
74,0.0007400000000000001,NLR,1.0,0.019152047010720707,0.04733834600483533,0.0003221020015189424,2.3369939299300313e-06,0.0015648478803447683,0.0005173084961275973,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8473848677588814e-05,3.8163916471489756e-17,0.0003333242949173703,0.014364972452412195,-0.00012282360214589522,0.21873618237908057,0,0.0,0.5645433775760708,0.0,0.5645433775760708,1.3383120566617945e-19,0.0007400000000000013,1,1e-05
75,0.00075,NLR,1.0,0.020437643004697748,0.048197019001236185,0.00044594999053515494,2.52100289799273e-06,0.001549393778270635,0.0005158695693468195,nan,nan,,0.0,nan,nan,nan,nan,0,,1.847471150013112e-05,4.0766001685454967e-17,0.0003333300046740642,0.014365160333267513,-0.00012282888276271943,0.21873904013041132,0,0.0,0.5683631946587973,0.0,0.5683631946587973,2.541098841762901e-20,0.0007500000000000013,1,1e-05
76,0.00076,NLR,1.0,0.017914853990077972,0.042623931003618054,0.0003980210021836683,3.08601011056453e-06,0.0015340060901062635,0.0005145166950032249,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8475566164217005e-05,3.8163916471489756e-17,0.00033333566498751767,0.014365346627578157,-0.00012283408809319831,0.21874187373843418,0,0.0,0.572108809336448,0.0,0.572108809336448,2.541098841762901e-20,0.0007600000000000013,1,1e-05
77,0.0007700000000000001,NLR,1.0,0.01601160400605295,0.04780515200400259,0.0008476739894831553,3.982000635005534e-06,0.0015186869848270975,0.0005132471597626186,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8476412626544655e-05,3.9898639947466563e-17,0.0003333412755552595,0.01436553132615015,-0.00012283921825708384,0.21874468306339584,0,0.0,0.5757821104093679,0.0,0.5757821104093679,-8.300922883092143e-20,0.0007700000000000013,1,1e-05
78,0.0007800000000000001,NLR,1.0,0.019724174999282695,0.04124558200419415,0.0003228190034860745,3.1759991543367505e-06,0.0015034395666006224,0.0005120587943512338,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8477250844038313e-05,3.9898639947466563e-17,0.00033334683607750507,0.014365714419897868,-0.00012284427292768955,0.21874746796718006,0,0.0,0.5793849446838532,0.0,0.5793849446838532,-8.300922883092143e-20,0.0007800000000000012,1,1e-05
79,0.00079,NLR,1.0,0.02311357099097222,0.05021277799096424,0.0003148629912175238,2.464992576278746e-06,0.0014882678434768367,0.0005109498704796859,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8478080774392978e-05,3.9898639947466563e-17,0.00033335234626143747,0.014365895899980607,-0.00012284925212131424,0.21875022831539254,0,0.0,0.5829191163827071,0.0,0.5829191163827071,2.422514229147299e-19,0.0007900000000000014,1,1e-05
80,0.0008,NLR,1.0,0.017217884000274353,0.04543465100869071,0.0003178059996571392,3.583001671358943e-06,0.0014731766826133013,0.000509919000483345,nan,nan,,0.0,nan,nan,nan,nan,0,,1.847890237667885e-05,4.163336342344337e-17,0.0003333578058252281,0.014366075757929808,-0.00012285415578413848,0.21875296397933133,0,0.0,0.5863863867767709,0.0,0.5863863867767709,2.541098841762901e-20,0.0008000000000000014,1,1e-05
81,0.0008100000000000001,NLR,1.0,0.020270571010769345,0.05026981599803548,0.00037168400012888014,2.7240021154284477e-06,0.0014581717555990565,0.0005089650414118301,nan,nan,,0.0,nan,nan,nan,nan,0,,1.847971561203865e-05,3.8163916471489756e-17,0.0003333632145020292,0.014366253985777844,-0.00012285898381440908,0.21875567483787237,0,0.0,0.5897884740125,0.0,0.5897884740125,2.541098841762901e-20,0.0008100000000000015,1,1e-05
82,0.0008200000000000001,NLR,1.0,0.018998140993062407,0.046848386991769075,0.0003656979970401153,2.658998710103333e-06,0.0014432594740589565,0.0005080870042549831,nan,nan,,0.0,nan,nan,nan,nan,0,,1.848052044431148e-05,3.9898639947466563e-17,0.0003333685720436032,0.014366430576171263,-0.00012286373632427607,0.21875836077925292,0,0.0,0.5931270531126002,0.0,0.5931270531126002,2.541098841762901e-20,0.0008200000000000015,1,1e-05
83,0.0008300000000000001,NLR,1.0,0.016521226993063465,0.04798466499778442,0.00033379900560248643,2.906002919189632e-06,0.001428446915958113,0.0005072839692995946,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8481316840542495e-05,4.119968255444917e-17,0.0003333738782237252,0.01436660552247826,-0.00012286841311722155,0.21876102170270295,0,0.0,0.5964037561286184,0.0,0.5964037561286184,2.541098841762901e-20,0.0008300000000000015,1,1e-05
84,0.00084,NLR,1.0,0.014687066999613307,0.0417309290060075,0.0003358899994054809,2.963002771139145e-06,0.0014137417458837676,0.0005065550086182205,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8482104771525213e-05,3.8163916471489756e-17,0.00033337913284146956,0.014366778818893033,-0.00012287301427606033,0.21876365751998006,0,0.0,0.5996201724261864,0.0,0.5996201724261864,2.541098841762901e-20,0.0008400000000000016,1,1e-05
85,0.0008500000000000001,NLR,1.0,0.017862612003227696,0.0453447779873386,0.0003315939975436777,2.7610076358541846e-06,0.0013991521281416348,0.0005058991161632258,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8482884212199346e-05,4.163336342344337e-17,0.00033338433572395075,0.0143669504605195,-0.0001228775398778509,0.21876626815672465,0,0.0,0.602777849085331,0.0,0.602777849085331,2.541098841762901e-20,0.0008500000000000016,1,1e-05
86,0.0008600000000000001,NLR,1.0,0.01773746700200718,0.04563921000226401,0.0007409820100292563,3.28800524584949e-06,0.0013846844579969535,0.0005053140595607209,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8483655139092518e-05,3.8163916471489756e-17,0.0003333894867093936,0.01436712044282773,-0.00012288198991519266,0.21876885354411474,0,0.0,0.6058782913998844,0.0,0.6058782913998844,1.3383120566617945e-19,0.0008600000000000017,1,1e-05
87,0.0008700000000000001,NLR,1.0,0.015215886000078171,0.05346685399126727,0.0004565639974316582,3.3389951568096876e-06,0.0013703470381159412,0.0005047981924699963,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8484417532800975e-05,4.163336342344337e-17,0.00033339458566324304,0.014367288762167085,-0.0001228863644168321,0.2187714136267193,0,0.0,0.6089229634615438,0.0,0.6089229634615438,-8.300922883092143e-20,0.0008700000000000016,1,1e-05
88,0.00088,NLR,1.0,0.015890541995759122,0.0459187129890779,0.00035504599509295076,3.0460068956017494e-06,0.001356151336604979,0.0005043511038325069,nan,nan,,0.0,nan,nan,nan,nan,0,,1.848517138255013e-05,3.9898639947466563e-17,0.0003333996325067451,0.014367455416679276,-0.00012289066378596883,0.2187739483763838,0,0.0,0.6119132888155536,0.0,0.6119132888155536,1.3383120566617945e-19,0.0008800000000000018,1,1e-05
89,0.0008900000000000001,NLR,1.0,0.01491816301131621,0.04418144001101609,0.00033040199195966125,3.0480005079880357e-06,0.0013421065847933791,0.0005039709407210618,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8485916683259414e-05,3.946495907847236e-17,0.0003334046271974294,0.014367620405669967,-0.000122894887844427,0.2187764577826443,0,0.0,0.6148506511762931,0.0,0.6148506511762931,-8.300922883092143e-20,0.0008900000000000017,1,1e-05
90,0.0009000000000000001,NLR,1.0,0.01613680699665565,0.04972617799649015,0.0004422810015967116,3.130000550299883e-06,0.0013282220449332338,0.0005036555553498539,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8486653435610195e-05,4.0549161250957866e-17,0.00033340956973039584,0.014367783729646755,-0.00012289903704992966,0.2187789418533305,0,0.0,0.6177363951922753,0.0,0.6177363951922753,2.541098841762901e-20,0.0009000000000000017,1,1e-05
91,0.0009100000000000001,NLR,1.0,0.016036581990192644,0.04734901900519617,0.00037096699816174805,2.5699991965666413e-06,0.001314506916247572,0.0005034024890042127,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8487381646283167e-05,3.9898639947466563e-17,0.00033341446013920574,0.014367945390344028,-0.00012290311163905786,0.21878140061493995,0,0.0,0.6205718272511808,0.0,0.6205718272511808,2.541098841762901e-20,0.0009100000000000017,1,1e-05
92,0.00092,NLR,1.0,0.01673172600567341,0.04734431000542827,0.00033629000245127827,2.9840011848136783e-06,0.0013009702463563529,0.0005032089650649067,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8488101328046512e-05,3.8163916471489756e-17,0.00033341929849647596,0.01436810539073985,-0.00012290711177331915,0.21878383411288288,0,0.0,0.623358216316579,0.0,0.623358216316579,2.541098841762901e-20,0.0009200000000000018,1,1e-05
93,0.00093,NLR,1.0,0.01976280999951996,0.04390456300461665,0.0018606170051498339,3.1030067475512624e-06,0.0012876208469818078,0.0005030718902413055,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8488812499862678e-05,3.8163916471489756e-17,0.0003334240849141814,0.014368263735061726,-0.00012291103804819913,0.2187862424115883,0,0.0,0.6260967947889315,0.0,0.6260967947889315,2.541098841762901e-20,0.0009300000000000018,1,1e-05
94,0.0009400000000000001,NLR,1.0,0.016215850002481602,0.04647552699316293,0.0003602659999160096,3.335007932037115e-06,0.0012744672144642298,0.0005029878633024305,nan,nan,,0.0,nan,nan,nan,nan,0,,1.84895151868633e-05,3.8163916471489756e-17,0.0003334288195435944,0.014368420428782391,-0.00012291489077003435,0.218788625594421,0,0.0,0.6287887593843274,0.0,0.6287887593843274,2.541098841762901e-20,0.0009400000000000018,1,1e-05
95,0.0009500000000000001,NLR,1.0,0.017000027000904083,0.050051822006935254,0.00032368699612561613,3.1790114007890224e-06,0.0012615174580815865,0.0005029531909008368,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8490209420395753e-05,3.881443777498106e-17,0.0003334335025749664,0.014368575478605816,-0.0001229186703307195,0.21879098376349446,0,0.0,0.6314352720251801,0.0,0.6314352720251801,1.3383120566617945e-19,0.000950000000000002,1,1e-05
96,0.0009600000000000001,NLR,1.0,0.021723066005506553,0.04544883099151775,0.0003156500024488196,2.0750012481585145e-06,0.0012487792348218711,0.000502963909278852,nan,nan,,0.0,nan,nan,nan,nan,0,,1.849089523777677e-05,3.8163916471489756e-17,0.0003334381342369992,0.014368728892448779,-0.0001229223773639442,0.21879331703935118,0,0.0,0.6340374607378227,0.0,0.6340374607378227,-8.300922883092143e-20,0.0009600000000000019,1,1e-05
97,0.00097,NLR,1.0,0.018577644994365983,0.04895273999136407,0.000420153999584727,2.258006134070456e-06,0.0012362596916867471,0.0005030158110329664,nan,nan,,0.0,nan,nan,nan,nan,0,,1.849157268248754e-05,3.946495907847236e-17,0.00033344271479593136,0.014368880679408225,-0.00012292601231654013,0.21879562556050305,0,0.0,0.6365964205525767,0.0,0.6365964205525767,2.541098841762901e-20,0.0009700000000000019,1,1e-05
98,0.0009800000000000002,NLR,1.0,0.01660296400950756,0.04918065099627711,0.00039242400089278817,2.221000613644719e-06,0.0012239654167597316,0.0005031044761139562,nan,nan,,0.0,nan,nan,nan,nan,0,,1.849224180367031e-05,3.9898639947466563e-17,0.00033344724455453136,0.014369030849726183,-0.00012292957583179008,0.21879790948289216,0,0.0,0.639113214402443,0.0,0.639113214402443,2.422514229147299e-19,0.0009800000000000021,1,1e-05
99,0.00099,NLR,1.0,0.01461449199996423,0.048660857006325386,0.0003483220061752945,1.7510028555989265e-06,0.0012119023976757356,0.0005032253058045731,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8492902656263092e-05,4.1362312880321994e-17,0.000333451723850842,0.01436917941474869,-0.00012293306853965253,0.2188001689792369,0,0.0,0.6415888740170855,0.0,0.6415888740170855,2.541098841762901e-20,0.0009900000000000022,1,1e-05
100,0.001,NLR,1.0,0.018188726011430845,0.048120077000930905,0.0020322510099504143,0.4703416389966151,0.0012000759888563244,0.0005033735588916443,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8493555300539513e-05,3.9898639947466563e-17,0.0003334561530567106,0.014369326386875825,-0.00012293649108104817,0.21880240423830308,0,0.0,0.6440244008092398,0.0,0.6440244008092398,2.541098841762901e-20,0.0010000000000000022,1,1e-05
101,0.00101,NLR,1.0,0.017177292000269517,0.0614851179998368,0.0003891380038112402,2.8609938453882933e-06,0.001188490886492055,0.0005035443890361872,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8494199802001607e-05,3.9898639947466563e-17,0.00033346053257623165,0.014369471779510201,-0.00012293984420999447,0.2188046154641051,0,0.0,0.646420766751096,0.0,0.646420766751096,2.541098841762901e-20,0.0010100000000000022,1,1e-05
102,0.00102,NLR,1.0,0.020023542005219497,0.06144638299883809,0.0003130770055577159,1.9099970813840628e-06,0.0011771511114090983,0.0005037328824373041,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8494836231175237e-05,3.8163916471489756e-17,0.000333464862844003,0.014369615606999675,-0.0001229431288186746,0.21880680287504564,0,0.0,0.6487789152385776,0.0,0.6487789152385776,2.541098841762901e-20,0.0010200000000000022,1,1e-05
103,0.00103,NLR,1.0,0.019202000999939628,0.056874571993830614,0.00033103200257755816,2.2519961930811405e-06,0.0011660599988987748,0.0005039340949491986,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8495464663214246e-05,3.9898639947466563e-17,0.00033346914432328946,0.014369757884577172,-0.00012294634545570937,0.21880896670299296,0,0.0,0.6510997619417691,0.0,0.6510997619417691,2.541098841762901e-20,0.0010300000000000023,1,1e-05
104,0.0010400000000000001,NLR,1.0,0.017560549997142516,0.061581044996273704,0.00032279599690809846,1.92900188267231e-06,0.0011552201963682962,0.0005041430882045288,nan,nan,,0.0,nan,nan,nan,nan,0,,1.8496085177598604e-05,3.859759734048396e-17,0.0003334733775041612,0.01436989862830007,-0.0001229494950673797,0.2188111071923555,0,0.0,0.6533841956400409,0.0,0.6533841956400409,2.541098841762901e-20,0.0010400000000000023,1,1e-05
105,0.0010500000000000002,NLR,1.0,0.018051681996439584,0.056166063994169235,0.0003147630050079897,1.972992322407663e-06,0.0011446336660780889,0.000504354963704672,nan,nan,,0.0,nan,nan,nan,nan,0,,1.84966978579229e-05,4.0766001685454967e-17,0.00033347756290148816,0.014370037854985585,-0.00012295257862527114,0.2188132245990977,0,0.0,0.6556330790406774,0.0,0.6556330790406774,2.541098841762901e-20,0.0010500000000000023,1,1e-05
106,0.0010600000000000002,NLR,1.0,0.01712209900142625,0.06044441999983974,0.00034420398878864944,2.119006239809096e-06,0.0011343016940488742,0.0005045648948014699,nan,nan,,0.0,nan,nan,nan,nan,0,,1.84973027916015e-05,3.903127820947816e-17,0.00033348170105290665,0.01437017558214393,-0.0001229555968885552,0.2188153191897408,0,0.0,0.6578472495800511,0.0,0.6578472495800511,2.422514229147299e-19,0.0010600000000000026,1,1e-05
107,0.00107,NLR,1.0,0.01659019899670966,0.0578913079953054,0.00033008000173140317,1.9610015442594886e-06,0.0011242249044760724,0.0005047681560111815,nan,nan,,0.0,nan,nan,nan,nan,0,,1.849790006938286e-05,3.8163916471489756e-17,0.00033348579251682605,0.01437031182791526,-0.00012295855089704058,0.21881739124037755,0,0.0,0.6600275202065866,0.0,0.6600275202065866,-1.9142944607947188e-19,0.0010700000000000024,1,1e-05
